content;score;value;target
Cukup bagus buat saya. Mhn ditingkatkan lg kualitasnya. Dan disini sy mhn sering2 diberi promo terutama Goride. Itu yg sy butuhkan. Terima kasih.;4;POSITIF;1
Sayangnya udh gak pernah dpt bonus discount padahal udh jdi customer gojek;4;POSITIF;1
Tolong kalau bisa real time update orderan atau bisa nambah item pesanan sebelum pesanan status sedang dalam pengantaran ke konsumen,supaya gag harus ngorder gofood lagi kalo pingin nambah orderan;4;POSITIF;1
Ongkir sudah sering promo,, yg skrg malah gak enaknya ada jasa aplikasi ??;4;POSITIF;1
Halo min,, aplikasinya oke sih. Tp tarif penambahan harga makanan dr harga asli trlalu beda. Tlg di kurangin lah dikit min ?? Satu lg. Sedikit masukan. Kadang pengen mesan menu makanan resto luar. Tp gk tau ini resto halal atw non halal. Klw bisa tiap2 toko makanan diberi label halal y min ?? Makasih;4;POSITIF;1
Store go mart nya kurang efektif,enak yg dulu bisa milih toko;4;POSITIF;1
kesel bgt sama ni aplikasi no hp hilang udah laporan lewat email dan aplikasi berminggu2 minta pemulihan akun dgn no hp yang baru ga ada jawaban!! sampe dikirim beberapa kali lewat email tetep ga respon! tolong diperbaiki!!!;4;POSITIF;1
Bagus, tp masi lebih banyak promo di aps yg satunya wkwk;4;POSITIF;1
Maaf admin, barusan saya mengisi gopay dan ternyata saat mau login kembali ke aplikasi gojek, harus buat kode otp baru agar bisa membuka aplikasi, dan ternyata juga nomer hp yang saya gunakan sudah keblokir, bagaimana solusinya;4;POSITIF;1
"Aplikasinya bagus dan drivernya juga ramah""";4;POSITIF;1
Sekarang harga dan ongkir gofood mahal. Untuk transportasi msh ok.;4;POSITIF;1
Di hp samsung galaxy a21 tampilannya kurang rapi, ada tulisan bts gojek, notifikasi misi dan pantun yang ukurannya terlalu memakan layar sehingga kolom pencarian tujuannya tidak terlihat jelas, tolong tampilan dibuat simple jelas untuk memudahkan orang tua memakai aplikasi ini;4;POSITIF;1
Kenapa gosend saya sudah pilih pengiriman dalam kota, tetapi alamat yang muncul malah di luar kota semua ya? Tolong perbaiki donk;4;POSITIF;1
Tingkatkan lagi dong untuk maps pencarian nya, untuk digang gang atau jalan yang lumayan jauh dari kota, soalnya masih ada yang kurang pas untuk wilayah tanjungpinang arah kijang ga ada, tolong diadain untuk dikijang juga, Makasi.;4;POSITIF;1
Sangat membantu dalam kebutuhan transportasi umum;4;POSITIF;1
Ni aplikasi gojek lg bermasalah ya,atw lg down ga bisa masuk,sign in muter2 aja ga jelas;4;POSITIF;1
Akhir2 ini lokasinya sering ngawur, sering salah titik;4;POSITIF;1
Tuk menu GoCar (GoBlueBird). Dikasih pilihan juga yg FixPrice, selain harus sesuai Argo..;4;POSITIF;1
Sejauh ini tidak ada kendala pada driver ataupun jasa yang ditawarkan Tapi terkadang promo nya tidak dapat digunakan Dan akun Saya hampir tidak pernah dapat voucher??;4;POSITIF;1
Design smooth, warna bikin rileks, penggunaan aplikasi mudah di pahami.;4;POSITIF;1
kalo untuk gofood dll oke lah, tp untuk gocar goride sayang y selalu dapat driver jauh dan harus menunggu lama, perbaiki lagi ya, kasian juga bnyk driver yg banyak ditolak krn jarak jemput yg jauh n hrs muter;4;POSITIF;1
Sagat bagus cara pelayanan nya,Jagan sampai ada yang mengecewakan;4;POSITIF;1
Saya rekomendasi untuk membuat layanan gopay sendiri jadi untuk orang tidak kesusahan jika mereka membutuhkan gopay Di saat mepet dan tidak ada waktu untuk membeli gopay di alfamart dan dll. Jadi mohon untuk di buat karena saya butuh juga;4;POSITIF;1
Gatau knp jadi jarang dapet voucher2 potongan. Udh ada kali 2 taun-an mah gak pernah dapet. Liat akun gojek temen2 masih suka pada dapet, padahal gak pernah belanja voucher, emang dapet dari gojeknya.;4;POSITIF;1
saya mohon kpd developer gojek segera bisa - agar bisapembayaran scan QRIS pakai gopaycoin - user bisa atur limit transfer sesuai kebutuhan untuk gojek plus;4;POSITIF;1
Cukup membantu pas lagi gaada motor, banyakin promoan dong;4;POSITIF;1
Apknya udah bagus kak tapi kok gk bisa beli tiket baru mau pesen di suruh verifikasi emain,padahal udah di verivikasi ini kenapa ya?;4;POSITIF;1
Tolong jangan asal blokir akun tanpa alasan yg jelas, dan kalo ada keluhan laporan mohon dijawab secepatnya.;4;POSITIF;1
Setiap aku order ke rumah neneku pasti kebladasan, ga pas kerumah. Tolong ditingkatkan lagi map nya. Overall bagus kok!;4;POSITIF;1
Seneng naik gojek, cepat nyampeknya, namun kadang sudah dapat terus langsung di cancel sama sopir go carnya pdhal butuh cepat;4;POSITIF;1
mau tanya, bisa kh upgrade pake KTP lama yg belum E KTP agar saldo gopay sy bisa sy gunakan sesuai kebutuhan karna sy perantau yg sudah 8 tahun blum pulang kampung & belum sempat urus E KTP sy jg, ????;4;POSITIF;1
Sebenernya nyaman banget sama app ini di banding yg lain tapi sekarang jarang ada voucher promo padahal saya sering makek tiap hari padahal dulu juga sering ada promo giliran di pakek trs kok gaada promo haha aneh;4;POSITIF;1
di aplikasi saya ko udh ga bs ya gunain kode promo apa karna udh keseringan make apps nya jd saya jarang bgt pake gojek skrng lebih sering ke sebelah;4;POSITIF;1
saya menyarankan kepada pihak gojek untuk bisa membuat grup di chat agar bisa bersosialisasi sesama mas driver.. terimakasih.;4;POSITIF;1
Good, tapi banyak keluhan dari driver ya. Mudah2an segera ada perbaikan .;4;POSITIF;1
Bagus sih tapi gotix sering bermasalah ya, kenapa tuh;4;POSITIF;1
Bberpa menu (per item)sbnarnya hrganya lbih murah dari ijo sebelah...tpi krna klah promo sma yg sebelah.. jdi hrga totalnya pesanan masih kalah sma yg sebelah??.. bnyakin promo lagi lah.. smngat bersaing sehat ??;4;POSITIF;1
Setelah di upgrade, Saat ke pilihan GOMart tidak ada pilihan tempat belanja lagi. Kenapa?;4;POSITIF;1
Pas masukin promo suruh update aplikasi, padahal udah yang terbaru ini.;4;POSITIF;1
jd lebih tepat waktu,,jd sangta membantu;4;POSITIF;1
Selama saya menggunakan gocar semua pengemudinya baik, sabar, ramah tapi kalo gojek (pake motor) pengalaman sekali sgt tidak ramah sampai sy laporkan ke aplikasi gojeknya.;4;POSITIF;1
Paling sering pesan mkanan sma gocar. Yg lainnya jarang. Tpi kdg ga nalar aja ongkirnya mahal bgt, apalagi klo ujan. Hrga yg dipesan lbih murah timbang ongkirnya ????? tapi bagiku app ini ckup mmbantu bgt. Trus tingkatkan kwalitasnya ya.;4;POSITIF;1
Aplikasi nya sekarang beda jauh sama yg dulu,yang sekarang bikin bingung;4;POSITIF;1
Ok. Sangat membantu terutama klo pas gak bisa anjem sekolah. Aplg klo lagi diskon. Food nya ni klo bisa jgn banyak tambahan biaya, aplg harga food nya aja udah lbh mahal dari harga di toko. Terimakasih.;4;POSITIF;1
Sejauh ini baik, smoga makin banyak promo;4;POSITIF;1
Delay map nya tolong di perbaiki;4;POSITIF;1
Tolong dong FIF di adain di fitur angsuran kredit nya biar ga ribet harus keluar rmh klo mau bayar;4;POSITIF;1
Bintang 4 dulu, karna biaya jasa mahal;4;POSITIF;1
Kenapa gojek g pernah ngasih promo2 lagi yah?apa harus bayar pake gopaylater gt?kalau customer mampu pake gopay cash, kenapa harus ngutang?jangan pilih kasih donk..dulu seneng pake gojek karna banyak promo,jd ngerasa terbantu, sekarang kayak yg semua mahal aja..ya tarif,ya biaya layanan,biaya resto,banyak bat lah biaya2 nya mah;4;POSITIF;1
Kenapa saya tidak bisa masuk ke aplikasi gojek, padahal saya sudah memasukkan dengan benar no nya;4;POSITIF;1
Penggunaan apk udah cukup bagus, saingan gojek sekarang ada yang lebih murah buat biaya perjalanan jadi sekarang lebih baik tambahkan promo promo untuk GoRide atau pun GoCar biar ga kalah saing karena harga;4;POSITIF;1
Apk gojek ini sangat membantu saya. Keamanannya, kebersihannya, sikap gojeknya. Hebat banget ini apk. ?(?o?)?;4;POSITIF;1
Ka gimana dong cara mengubah no handphone di aflikasi gojek yang sudah tidak aktif lagi,Lupa Pin;4;POSITIF;1
goofood terlalu banyak biayanya.ada biaya kemasan.ada biaya pelayanan dll.semua ada harganya dan juga giofay yg tdk terisi padahal sudah top up dari banking tapi nda bisa digunakan.agak kecewa juga.biaya semakin mahal tapi layanan jln ditempat.hehehe jgn alergi dgn kritik ya?demi kemajuan gojek kedepan.wassalam;4;POSITIF;1
Sengaja download gojek dengan tujuan support brand lokal tapi sedikit saran dong agak dikasih bonus atau geratis ongkir gitu kayak brand sebelah yg banyak, terus juga buat yang ngerancang aplikasi agak pintaran dikit dong biar lebih mempermudah menggunakan aplikasi, ini agak ribet+lemot;4;POSITIF;1
Aplikasi mdh di mengerti,,,tp untuk sistem pembayaran agak menjebak ya,,mungkin krn saya kurg focus,,saya main klik2 aja ,,akhirnya kpencet lah pilihan pembayaran *buylater* yg pertama muncul,,pdhl saya mau bayar tunai ??;4;POSITIF;1
Aplikasi andalan di saat mager cari makanan banyakin promonya lah jangan make syarat tertentu;4;POSITIF;1
Suka bgt sama apk gojek cuma karna hp ku kentang jadi lola bgt, kalo buka apk ini kukira tadinya karna blom ku update ternyata sudah dan tetep lola, mungkin emng hp ku udh jelek juga;4;POSITIF;1
overall baguss siihh tapi kenapaa servernya down disaat yang tidak tepat,sayaa jadi gabisa beli obat demam;4;POSITIF;1
Mohon ketika lagi memesan tolong jangan mengubah alamat secara otomatis apalagi di gomart tiba tiba berubah alamat saya ke alamat lain dan juga untuk fitur address tambahkan note untuk menaro alamat dengan benar tidak di note yang di setiap kali harus di ketik;4;POSITIF;1
Udh sering pake apk ini buat ngalor ngidul???? Tapi kemarin kan gojeknya ak update, tadi barusan kupake buat pulang ak udh tulis alamat rumahku, terakhir aku cek juga rumahku. Tapi di mas2 nya malah alamatnya malah beda (lebih 1 km dr rumahku). Alhasil bayar sesuai harga, gak tau kenapa error apa gimana pdhl pas aku mau naik alamatnya sudah pas. Semoga gak gini lagi ya^^^^^;4;POSITIF;1
Harganya dan ongkosnya lebih mahal dr pesaing sejenis. Selain itu promo pesaing sejenis lebih banyak dan besar juga;4;POSITIF;1
Sangat bisa diandalkan dikala pulang malam;4;POSITIF;1
"Padaha sudah lama memakai apk gojek tapi knpa setiap mau gofood pasti ada tulisan ""hemm kami mendeteksi pemakaian yang tidak bisa"" maksd nya apa coba Makin ke sini makin gak jelas";4;POSITIF;1
Apl nya sih bagus tpi saat saya laporan tentang gopay saya telah di curi tidak ada tanggapan apa pun atas pihak gojek jdi mohon maaf saya tidak kasih bintang 5 untuk sekarang saya hanya bisa memberi 4 bintang saja;4;POSITIF;1
Padahal saya tiap hari pake gojek, tapi kenapa setiap saya pesen goride, kalo udah mau sampe, selalu di batalin Mulu udah sering saya di batalin sama driver nya,jadi terlambat dah saya berangkat kerja nya, terpaksa harus naik angkot,;4;POSITIF;1
Andalan banget saat mau pergi tapi tdk ada yang antar atau menemani. Hanya saja saat jam padat atau hujan, atau malam banget, susah bisa dapet Gojek atau Gocarnya ???? promonya diperbanyak dong, spy ga pindah ke lain ojol.;4;POSITIF;1
Sudah bertaun saya pemakai gopay sangat kecewa udah limit gak naik naik bayar gopay later tidak pernah terlambat kenapa diblok....... Gopay laternya;4;POSITIF;1
Kenapa ya voucher nya gak bisa di pakai sekali 2 lagi kemarin marin bisa kok sekarang gak bisa , tolong dong ????;4;POSITIF;1
Di saat grab mulai bisa combo voucher food, gofood malah ga bisa combo voucher?? auto beralih;4;POSITIF;1
Saya sdh sering pakai gojek, Tapi kenapa sering dapet driver yg jauh, kita jadi lama nunggu, mau cancel tapi kasihan sama driver nya, udah jalan dari jauh, udah keluar bensin & tenaga. Jadi ga tega. Semoga next nya, lebih berempati kpd driver sbg mitra kerja gojek. Terima kasih;4;POSITIF;1
Dompet saya ketinggalan, tapi mau langsung nelpon drivernya malah ga bisa. Malah di matiim fitur teleponnya, harus lewat cs dan ribet. Bagi orang yang baru make aplikasi bingung, dompet saya jadi hilang;4;POSITIF;1
"Aku mau cerita pengalaman ku menggunakan Gojek bulan ini. Jadi 2 Minggu yg lalu aku pesan Gocar, nah harga nya tuh 120rb, tapi kata si bapaknya ""karna kenaikan BBM harganya jdi 150rb"", ya saya bilang Ok. & Minggu lalu q jga pesen Gocar dngn harga 93rb, si bapaknya bilang lagi,""karena ada kenaikan BBM harganya jdi 120rb"", ya saya bilang Ok lagi.Ya karna mau gimana lagi??. Cuman q mau tanya ke DEVELOPER, emng kaya gitu ya?. Atau karna blm ditetap kan harga, mngkanya pak supirnya mnta naik harga?";4;POSITIF;1
Kak boleh dicek deh aplikasinya, soalnya kan sudah banyak yang complain nih, ini yang bermasalah memang bukan signal handphone tapi memang aplikasinya yang tidak bisa jalan lancar karena buka aplikasi lain bisa kayak grab, maxime, tiktok youtube. Coba deh dicek ada yang salah atau gimana.;4;POSITIF;1
Lumayan bagus,cuma masih ada driver yg Terkadang gak mau ambil barang di dlm mall;4;POSITIF;1
(Tokopedia) Sebenernya aku suka Banget, karena banyak program Cashback, tapi sayang nya ga bisa pakai gopaylater, karena umur aku 20 tahun, sedangkan gopaylater bisa dipakai umur 21th dan itupun limitnya sedikit, aku males isi gopay ?? apalagi kalau belum gajian, padahal selalu belanja, 800k - 1,2jt di toko Oren, pakai spaylater, dapat diskon sama coins mayan. Ayo dong tokped padahal gua suka bgt belanja, terus bilangin ke gojek limitnya Jan pelit,, aku dapet limit 4jt di spaylater naik terus.;4;POSITIF;1
Kenapa akun saya selalu gagal ya untuk transaksi beli token listrik padahal biasanya lancar2 saja.tolong bantuanya.;4;POSITIF;1
terkadang pesanannya gofood bisa double;4;POSITIF;1
"Gojek mohon dong ini kenapa Udh berapa lama dan berapa kali pakek terutama buat pesen go-food alamatnya bener tpi titik di map dari driver ke saya gak sesuai terus. Kesian bapak"" gojeknya harus muter"" ke alamat saya ?????? Padahal udh sering di update ??";4;POSITIF;1
Harganya kadang terlalu mahal dibanding saingannya;4;POSITIF;1
Perjalanan sangat nyaman;4;POSITIF;1
Tolong untuk langganan gofood plusnya, di tambahin fitur konfirmasi pin sebelum bs berlangganan, tadi saldo saya langsung kepotong karena salah pencet :(;4;POSITIF;1
Sebenarnya enak gojekan yaa..cuma kenapa sekarang goodfoodnya makin mahal ya banyak di kenain biaya2 gitu..pdhal kan tidak semua orang kantong dompetnya sama??;4;POSITIF;1
Padahal demen pake aplikasi ini, tp knp udah seminggu ini aplikasi nya sering kluar sendiri, ga bisa di pake ??????;4;POSITIF;1
Diskon gofood nya sedikit sekarang, padahal msih bulan lalu bnyak diskon nya..;4;POSITIF;1
bro, minimal punya driver tuh yg bener dikit. gw tau costumernya (a.k.a pacar gw) telat, tapi dengan membahayakan nyalip-nyalip? gw aja kalo mau nyalip misal ga akan berhasil yauda gw ga maksa buat nyalip. so please, time is money but life is still important. Maaf kalo kata2nya kurang berkenan tapi ini lutut dia bengkak karena kepentok mobil bak pas drivernya nyalip, maaf sekali lagi????;4;POSITIF;1
Go paylater sudah terbayar, tapi tagihan masih ada. Tidak seperti sebelum-sebelumnya. Saya turunkan ratingnya!;4;POSITIF;1
Aplikasinya sih bagus tapi kadang kadang voucer yang kita pakai ngak bisa kepai tolong dong diperbaiki????;4;POSITIF;1
sedih bgt gomartnya ga selengkap dulu, jadi kalau mau belanja online harus ke sebelah. bye gomart :(;4;POSITIF;1
mapsnya ngaco. tiap ngecek posisi driver updatenya lamaaaaa. dibenerin dong. kasian drivernya loh, customer mikirnya driver ga jalan2. padahal aps nya yg update mapsnya lama;4;POSITIF;1
Voucher nya udah ga sebanyak dulu ditambah kita gabisa mengontak atau menghubungi resto, jadi percuma aja punya vitur chat nya;4;POSITIF;1
Gofood area solo kadang.aku pesen apa datengnya apa.aku pesen 2 item datengnya satu..trus onkirnya udah gak manusiawi.masa harga yg d beli lebih mahal onkirnya hehe iya sih apa apa mahal.tapi..pikirin costumer juga dong.masa item yg d beli hanya 15000 onkirnya 20 ribu hehe..;4;POSITIF;1
Lokasi mapnya agar diupdate secara regular.;4;POSITIF;1
Terima kasih atas layanan gojek yang selalu membantu aktivitas saya,terus lah untuk mengembangkan kualitas pelayanan yaa;4;POSITIF;1
lumayanlah ada peningkatan, saya sering dikasih voucher krna emang sering pakai ?? jangan pelit promo ya hhe;4;POSITIF;1
Semua layanan aplikasi ok banget dibanding kompetitor, tapi tolong harga lebih ditekan ke angka yang lebih murah lagi.;4;POSITIF;1
Ganti motor fosil jd motor listrik, biar gak terlalu ngerusak lingkungan;4;POSITIF;1
Bingung mau go mart cuma ada alfa doang..dah gtu yg mau di bli stok ga ada;4;POSITIF;1
Ada bug di mapsnya, tolong diperbaiki.. Oiya, tolong klo bisa pakai lebih dari 1 voucher dong..??;4;POSITIF;1
"Sekitar seminggu ini diskon nya banyak ga bisa kepake? Cm ada keterangan 'minimal order sdh terpenuhi' tapi ga ada keterangan ""pakai"" biar bs make voucher nya. Gmna dong?";4;POSITIF;1
sekarang kalo tarik tunai lama sudah 2 hari statusnya sedang di proses terus padahal sebelumnya tidak pernah seperti ini;4;POSITIF;1
Pelayanan Yg Cepat..Tepat dan Ramah Itu Yg Utama;4;POSITIF;1
Kali ini saya kecewa. saya menggunakan gocar dg pembayaran gopay namun di aplikasi driver saya harus membayar tunai. jd saya membayar double pdhal saldo saya sudah terpotong..;4;POSITIF;1
Nyaman tapi terkadang ada saja oknum driver yg mengabaikan pesanan sehingga terjadi nya cansel,;4;POSITIF;1
Edit: Mantap! Udah balik lagi gopaynya. Kecewa. Dikenakan biaya tol 50ribu tanpa saya sadari. Padahal tidak lewat tol. Perjalanan hanya 3 kilometer. Gopay langsung terpotong otomatis tanpa ada pemberitahuan. Sudah kirim laporan tapi tidak ada tanggapan setelah berhari2 menunggu. Hati2 buat yg topup gopay banyak2. Perlu sering dicek ntar kena biaya yg tidak terduga dan tanpa ada notif.;4;POSITIF;1
Dpat vc promo diskon GoRiDE tp gk bs di pakai pdhl udh update ke versi 4.54.1 loh kl gk bs di pakai vc nya jgn di masukn dong ke akun saya jadinya bkin kecewa nurunin bintang kan ??;4;POSITIF;1
Semoga terus semakin berkembang pelayanannya;4;POSITIF;1
Paylater..tolong jatuh temponya jangan di samakan,penggunaan akhir bulan jjga harus di bayar akhir tgl setiap bulanya. Mestinya di hitung 30 hari ke depan. Terima kasih.;4;POSITIF;1
